ref_no|name|pointx_class|feature_easting|feature_northing|pos_accuracy|uprn|topo_toid|topo_toid_version|itn_easting|itn_northing|itn_toid|itn_toid_version|distance|address_detail|street_name|locality|geographic_county|postcode|verified_address|admin_boundary|telephone_number|url|brand|qualifier_type|qualifier_data|provenance|supply_date
41251791|Dundee West Church|06340459|339557|729758.3|1|9059020365|0001000039534175|5|339555.7|729790.3|4000000004481788|6|32||Perth Road|Dundee|Tayside|DD1|N|Dundee City||||Religion|Not Identified (Christian)|PointX|2015-12-01
41248930|St Fillan's Episcopal Church|06340459|235918.3|669846.6|1|119000668|0001000039987761|5|235936.1|669865.2|4000000005357850|2|25.7||Gillburn Road|Kilmacolm|Strathclyde|PA13|N|Inverclyde||||Religion|Scottish Episcopal (Christian)|PointX|2015-12-01
18155754|Gospel Hall|06340459|254525|858888|1|130117091|0001000038798265|3|254513|858888|4000000003517094|5|12||||Highland|IV15|N|Highland||||Religion|Other (Christian)|Ordnance Survey|2015-12-01
17130352|Colliston Parish Church|06340459|360479|745209|1|117104799|0001000039674301|4|360490.8|745186.7|4000000004500334|10|25.2||||Tayside|DD11|N|Angus||||Religion|Not Identified (Christian)|Ordnance Survey|2015-12-01
17130552|St Palladius's Church|06340459|370742|779876|1|151110008|0001000039712433|4|370739.3|779828.2|4000000004506627|9|47.9||||Grampian|AB30|N|Aberdeenshire||||Religion|Not Identified (Christian)|Ordnance Survey|2015-12-01
17128583|Our Lady of the Waves and St John R C Church|06340459|64603|796126|1|139018377|0001000039257380|6|64615.8|796099.8|4000000004219344|6|29.1||||Outer Hebrides|HS9|N|Na h-Eileanan an Iar||||Religion|Roman Catholic (Christian)|Ordnance Survey|2015-12-01
17128669|Kinlochspelve Church|06340459|165246|725714|1|125067654|0001000039263975|4|165223.5|725718.7|4000000004229544|7|23||||Inner Hebrides|PA62|N|Argyll and Bute||||Religion|Not Identified (Christian)|Ordnance Survey|2015-12-01
17126567|Rosskeen Parish Church|06340459|265772|869719|1|130149535|0001000038824788|4|265768.5|869702.5|4000000003514110|6|16.9||||Highland|IV17|N|Highland||||Religion|Not Identified (Christian)|Ordnance Survey|2015-12-01
17126679|St Ninian's Church|06340459|271393|868693|1|130087623|0001000038855068|3|271398|868671|4000000003517563|5|22.6||||Highland|IV18|N|Highland||||Religion|Not Identified (Christian)|Ordnance Survey|2015-12-01
17129611|Crathie Parish Church|06340459|326543|794946|1|151104072|0001000039445296|4|326539.3|794964.7|5000005130338433|1|19||||Grampian|AB35|N|Aberdeenshire||||Religion|Not Identified (Christian)|Ordnance Survey|2015-12-01
17127551|Alvah Church|06340459|367812|860252|1|151126811|0001000039022563|3|367785.6|860247.6|4000000003790550|7|26.8||||Grampian|AB45|N|Aberdeenshire||||Religion|Not Identified (Christian)|Ordnance Survey|2015-12-01
17127598|St John's R C Church|06340459|371934|817744|1|151113539|0001000039032291|4|371926.8|817744.1|4000000003778263|14|7.2||||Grampian|AB51|N|Aberdeenshire||||Religion|Roman Catholic (Christian)|Ordnance Survey|2015-12-01
17127669|All Saints' Church|06340459|379002|838500|1|151127287|0001000039058195|18|378978.2|838492.3|4000000003852499|4|25||||Grampian|AB53|N|Aberdeenshire||||Religion|Not Identified (Christian)|Ordnance Survey|2015-12-01
17129855|Chalmers-Ardler Parish Church|06340459|337713|733356|1|9059080088|0001000039509182|6|337716.4|733379.3|5000005115063963|1|23.5||||Tayside|DD2|N|Dundee City||||Religion|Not Identified (Christian)|Ordnance Survey|2015-12-01
17129870|Airlie Parish Church|06340459|331322|751527|1|117098421|0001000039467729|4|331313.8|751546.4|4000000004492385|9|21.1||||Tayside|DD8|N|Angus||||Religion|Not Identified (Christian)|Ordnance Survey|2015-12-01
17138830|Greyfriars Church|06340459|268305|551073|1|137004776|0001000031467336|4|268304.2|551052.2|4000000006881864|5|20.9||||Dumfries and Galloway|DG6|N|Dumfries and Galloway||||Religion|Not Identified (Christian)|Ordnance Survey|2015-12-01
17138945|Kirkpatrick-Durham Church|06340459|278625|569902|1|137080824|0001000031478483|4|278600.2|569901.1|4000000006888415|6|24.8||||Dumfries and Galloway|DG7|N|Dumfries and Galloway||||Religion|Not Identified (Christian)|Ordnance Survey|2015-12-01
17137137|Fala West Church|06340459|343885|660946|1|120033145|0001000036737027|3|343877.2|660985.6|4000000006226306|8|40.4||||Lothian|EH37|N|Midlothian||||Religion|Not Identified (Christian)|Ordnance Survey|2015-12-01
17133276|St Andrew's Methodist Church|06340459|262381|652500|1|484144661|0001000040486329|8|262380|652516|4000000005110969|7|16||||Strathclyde|G75|N|South Lanarkshire||||Religion|Methodism (Christian)|Ordnance Survey|2015-12-01
17133661|Church of the Nazarene|06340459|269693|660365|1|484040019|0001000040891993|2|269704.1|660364.5|4000000005171300|6|11.1||||Strathclyde|G71|N|South Lanarkshire||||Religion|Evangelical (Christian)|Ordnance Survey|2015-12-01
17133960|The West Church|06340459|271168|655834|1|484144667|0001000040927092|3|271176.4|655814.7|4000000005368237|2|21||||Strathclyde|ML3|N|South Lanarkshire||||Religion|Not Identified (Christian)|Ordnance Survey|2015-12-01
17176165|Dundonnell Lochside Church|06340459|208211|888413|1|130108043|0001000038779106|5|208213.4|888424.8|5000005141014071|1|12||||Highland|IV23|N|Highland||||Religion|Not Identified (Christian)|Ordnance Survey|2015-12-01
68806319|Murrayfield Parish Church|06340459|322625|673252|1|906291170|0001000036501383|5|322596|673249.2|4000000006261552|6|29.1|2b|Ormidale Terrace|Edinburgh|Lothian|EH12 6EQ|Y|City of Edinburgh|01313371091|www.murrayfieldparishchurch.org.uk||Religion|Church of Scotland (Christian)|118 Information|2015-12-01
68801385|St Mary Scottish Episcopal Church|06340459|333481|667718|1|120034164|1000000178706576|4|333427|667704|4000000006258560|6|55.8|Dalkeith Country Park|High Street|Dalkeith|Lothian|EH22 2NA|N|Midlothian|01316637000|www.stmarysdalkeith.org.uk||Religion|Scottish Episcopal (Christian)|118 Information|2015-12-01
68809877|St Gabriel's R C Church|06340459|257545.6|660284.3|1|906700293989|0001000040383745|4|257551.4|660248.2|4000000005149774|5|36.6|83|Merrylee Road|Glasgow|Strathclyde|G43 2QY|N|Glasgow City|01415771323|||Religion|Roman Catholic (Christian)|118 Information|2015-12-01
68805177|Holy Cross R C Church|06340459|258700|662442|1|906700248352|0001000040408767|4|258686.2|662404.9|4000000005150578|6|39.6|113|Dixon Avenue|Glasgow|Strathclyde|G42 8ER|Y|Glasgow City|01414230105|www.holycrossparish.org.uk||Religion|Roman Catholic (Christian)|118 Information|2015-12-01
68812127|Free Presbyterian Church of Scotland|06340459|257739|666367|1|906700121513|0001000040393572|3|257757.1|666384.1|4000000005153596|7|24.9|133-137|Woodlands Road|Glasgow|Strathclyde|G3 6LE|Y|Glasgow City|01413329283|||Religion|Church of Scotland (Christian)|118 Information|2015-12-01
68797728|St Mary's R C Church|06340459|297437|669004|1|200004136812|0001000036253765|5|297419|668997.3|4000000005199594|6|19.2|9|Livery Street|Bathgate|Lothian|EH48 4HS|Y|West Lothian|01506655766|www.saintmary.org.uk||Religion|Roman Catholic (Christian)|118 Information|2015-12-01
68811772|Aberdeen Christian Fellowship|06340459|392802.2|805580.9|1|9051044796|0001000039149004|5|392822.7|805535.7|4000000003784660|5|49.6||Union Grove|Aberdeen|Grampian|AB10 6SR|Y|Aberdeen City|01224212476|www.aberdeencf.com||Religion|Baptist (Christian)|118 Information|2015-12-01
68801704|St Mary's Catholic Church|06340459|272090|655778|1|484076550|0001000040945351|5|272075.8|655757|4000000005303375|8|25.3|St. Marys 120|Cadzow Street|Hamilton|Strathclyde|ML3 6HP|Y|South Lanarkshire|01698423552|||Religion|Roman Catholic (Christian)|118 Information|2015-12-01
68805359|Sherbrooke St Gilbert Church|06340459|256188|663598|1|906700201912|0001000042890971|2|256185.8|663563.2|4000000005140138|5|34.9|240|Nithsdale Road|Glasgow|Strathclyde|G41 5AD|Y|Glasgow City|01414271968|||Religion|Church of Scotland (Christian)|118 Information|2015-12-01
18117082|St Bride's R C Chapel|06340459|77416|841842|1|139014101|0001000038752603|3|77394.9|841845.4|4000000003423036|5|21.4||||Outer Hebrides|HS8|N|Na h-Eileanan an Iar||||Religion|Roman Catholic (Christian)|Ordnance Survey|2015-12-01
20129645|Place of Worship|06340459|273657|664173|1|118177349|0001000040972315|3|273639.9|664176.2|4000000005173069|7|17.4||||Strathclyde|ML5|N|North Lanarkshire||||Religion|Not Identified Generic Term|Ordnance Survey|2015-12-01
20133548|Chapel|06340459|339077|859960|1|133066551|0001000038963770|4|339155.2|860038.8|4000000003772755|8|111||||Grampian|AB56|N|Moray||||Religion|Not Identified (Christian)|Ordnance Survey|2015-12-01
20135714|Convent|06340459|326671|672263|1|906464915|0001000036582739|2|326660.2|672283.8|4000000006374778|1|23.4||||Lothian|EH16|N|City of Edinburgh||||Religion|Not Identified (Christian)|Ordnance Survey|2015-12-01
20257636|Place of Worship|06340459|309803|729454|1|124082118|0001000042519483|5|309786|729489.2|4000000004477637|7|39.1||||Tayside|PH1|N|Perth and Kinross||||Religion|Not Identified Generic Term|Ordnance Survey|2015-12-01
20289317|Church|06340459|209096|675302|1|125058398|0001000039778837|4|209124.8|675303.8|4000000005087216|7|28.9||||Strathclyde|PA23|N|Argyll and Bute||||Religion|Not Identified (Christian)|Ordnance Survey|2015-12-01
20289319|Church|06340459|219545|667980|1|126067363|0001000039795535|5|219558.1|667983.3|4000000005088242|8|13.5||||Strathclyde|PA17|N|North Ayrshire||||Religion|Not Identified (Christian)|Ordnance Survey|2015-12-01
20288781|Church|06340459|164225|823490|1|130107187|0001000038767954|4|164231.7|823509.3|4000000003442331|8|20.4||||Inner Hebrides|IV49|N|Highland||||Religion|Not Identified (Christian)|Ordnance Survey|2015-12-01
20288783|Church|06340459|165363|823045|1|130141594|0001000038768312|3|165368.5|823043.7|4000000003442337|7|5.7||||Inner Hebrides|IV49|N|Highland||||Religion|Not Identified (Christian)|Ordnance Survey|2015-12-01
20288631|Church|06340459|419873|1157457|1|30100004574|0001000038630676|4|419862.1|1157453.7|4000000003219617|6|11.4||||Shetland|ZE2|N|Shetland Islands||||Religion|Not Identified (Christian)|Ordnance Survey|2015-12-01
20288694|Church|06340459|152556|963666|1|139014090|0001000038701501|6|152567.4|963671|4000000003305130|6|12.4||||Outer Hebrides|HS2|N|Na h-Eileanan an Iar||||Religion|Not Identified (Christian)|Ordnance Survey|2015-12-01
20288718|Church|06340459|336449|950593|1|130140231|0001000038743498|4|336446.9|950610.5|4000000003376712|5|17.6||||Highland|KW1|N|Highland||||Religion|Not Identified (Christian)|Ordnance Survey|2015-12-01
20289148|Church|06340459|187836|733363|1|125046334|0001000039274979|3|187852.7|733349|4000000004229786|6|21.8||||Strathclyde|PA37|N|Argyll and Bute||||Religion|Not Identified (Christian)|Ordnance Survey|2015-12-01
20289151|Church|06340459|199377|755286|1|130108386|0001000039279069|4|199386.7|755294.4|5000005134533792|1|12.8||||Highland|PA38|N|Highland||||Religion|Not Identified (Christian)|Ordnance Survey|2015-12-01
17132627|Church of St Louise|06340459|253764|659132|1|906700290966|0001000040250639|4|253784.9|659162.7|4000000005109062|5|37.2||||Strathclyde|G46|N|Glasgow City||||Religion|Not Identified (Christian)|Ordnance Survey|2015-12-01
17132748|Eastwood Parish Church|06340459|255913|660626|1|906700291467|0001000040315413|4|255877.1|660616.6|5000005159782506|1|37.1||||Strathclyde|G43|N|Glasgow City||||Religion|Not Identified (Christian)|Ordnance Survey|2015-12-01
17126864|Rafford Parish Church|06340459|306029|856377|1|133044775|0001000038908966|5|306014.1|856365.5|4000000003762139|10|18.9||||Grampian|IV36|N|Moray||||Religion|Not Identified (Christian)|Ordnance Survey|2015-12-01
17133958|North Motherwell Parish Church|06340459|274087|657687|1|118181218|0001000040983483|3|274081.6|657705|4000000005126387|5|18.8||||Strathclyde|ML1|N|North Lanarkshire||||Religion|Not Identified (Christian)|Ordnance Survey|2015-12-01
68807219|Holy Family Church|06340459|278039|700693|1|122036484|0001000039314204|4|278055.6|700692.8|4000000004301553|5|16.6|Claredon|Claredon Place|Dunblane|Central|FK15 9HB|Y|Stirling|01786822146|||Religion|Roman Catholic (Christian)|118 Information|2015-12-01
68801736|St Margaret Mary R C Church|06340459|259448|658924|1|906700262395|0001000040419098|4|259446.5|658974.6|5000005154530147|1|50.6|99|Dougrie Road|Glasgow|Strathclyde|G45 9NT|Y|Glasgow City|01416346152|||Religion|Roman Catholic (Christian)|118 Information|2015-12-01
68810331|St Moluag Episcopal Church|06340459|145882.8|939467.1|1|139000841|0001000038698143|3|145873.6|939489.1|4000000003305460|8|23.8|21||Upper Coll, Isle of Lewis|Outer Hebrides|HS2 0LS|Y|Na h-Eileanan an Iar|01851820657|||Religion|Scottish Episcopal (Christian)|118 Information|2015-12-01
68803692|Duddingston Kirk Parish Church|06340459|328324|672612|1|906302621|0001000036632120|4|328332.1|672639.6|4000000006396064|1|28.8||Old Church Lane|Edinburgh|Lothian|EH15 3PX|Y|City of Edinburgh|01316614240|||Religion|Church of Scotland (Christian)|118 Information|2015-12-01
68801400|West Burn Parish Church|06340459|227325|676328|1|119001257|0001000039857672|3|227305.5|676348.7|4000000005093206|7|28.5|9|Nelson Street|Greenock|Strathclyde|PA15 1TP|N|Inverclyde|01475720257|www.greenockwestburn.org.uk||Religion|Not Identified (Christian)|118 Information|2015-12-01
68804933|St Andrew's Catholic Church|06340459|306197|668004|1|200004145665|0001000036325442|6|306131|667979|4000000006235890|5|70.6|126|Victoria Street|Livingston|Lothian|EH54 5BJ|Y|West Lothian|01506432141|www.livingstoncatholicparishes.co.uk||Religion|Roman Catholic (Christian)|118 Information|2015-12-01
68784420|Iona Community|06340459|128459|724587|1|125067359|0001000039260190|4|128484|724568.5|4000000004236022|3|31.1|The Welcome Centre|Macleod Centre|Isle of Iona|Inner Hebrides|PA76 6SN|N|Argyll and Bute|01681700404|www.iona.org.uk||Religion|Other (Christian)|118 Information|2015-12-01
17139694|Tundergarth Parish Church|06340459|317504|580788|1|137066374|0001000031656390|5|317517.1|580802.4|4000000007124061|8|19.5||||Dumfries and Galloway|DG11|N|Dumfries and Galloway||||Religion|Not Identified (Christian)|Ordnance Survey|2015-12-01
17133531|Bishopbriggs Free Church|06340459|260836|669320|1|132005514|0001000040449760|4|260838.4|669305.1|4000000005162899|9|15.1||||Strathclyde|G64|N|East Dunbartonshire||||Religion|Other (Christian)|Ordnance Survey|2015-12-01
20257687|Place of Worship|06340459|234844|654412|1|126049402|0001000039961136|4|234873.2|654415.6|4000000005085947|7|29.4||||Strathclyde|KA15|N|North Ayrshire||||Religion|Not Identified Generic Term|Ordnance Survey|2015-12-01
17136221|Crossgates Church|06340459|314486|689126|1|320191338|0001000036408564|5|314496.8|689133|4000000006273158|5|12.9||||Fife|KY4|N|Fife||||Religion|Not Identified (Christian)|Ordnance Survey|2015-12-01
37196725|Episcopal Church of the Holy Name|06340459|275887|674739|1|118028568|0001000041014688|2|275923.1|674783.1|4000000005182474|5|57|Fleming Road|Cumbernauld|Glasgow|Strathclyde|G67|N|North Lanarkshire||||Religion|Scottish Episcopal (Christian)|PointX|2015-12-01
41246184|Our Lady and St Ninian's Church|06340459|281275|690236|1|122036289|0001000040880455|2|281228.4|690180|4000000005192126|6|72.9|Quakerfield|Bannockburn|Stirling|Central|FK7|N|Stirling||||Religion|Roman Catholic (Christian)|PointX|2015-12-01
41251777|St Michael's Church|06340459|364491.7|643188.6|1|116019926|0001000036810742|4|364462.3|643189.8|4000000006286177|8|29.4||Manse Road|Gordon, Berwickshire|Scottish Borders|TD3|N|Scottish Borders||||Religion|Not Identified (Christian)|PointX|2015-12-01
41250246|St Cuthbert's Church|06340459|313874.9|581658.6|1|137007686|0001000031643557|5|313869.5|581678.9|4000000007123861|8|21||Bridge Street|Lockerbie|Dumfries and Galloway|DG11|N|Dumfries and Galloway||||Religion|Not Identified (Christian)|PointX|2015-12-01
41248706|Free Church|06340459|319509.4|967919.4|1|130149560|0001000038731213|3|319496.8|967898.2|4000000003378982|9|24.7|Main Street|Castletown|Thurso|Highland|KW14|N|Highland||||Religion|Other (Christian)|PointX|2015-12-01
41252289|Fort William Free Church|06340459|210206|773851|1|130149505|0001000039286204|3|210173|773846.3|4000000004303843|9|33.3||Monzie Square|Fort William|Highland|PH33|N|Highland||||Religion|Other (Christian)|PointX|2015-12-01
41252304|Rhugarbh Church|06340459|193000.7|740842.1|1|125065908|0001000039277554|16|192994.8|740799.6|4000000004228429|12|42.9||Barcaldine|Oban|Strathclyde|PA37|N|Argyll and Bute||||Religion|Not Identified (Christian)|PointX|2015-12-01
41252655|Brisbane Evangelical Church|06340459|220371.5|659514.1|1|126005202|0001000039803925|4|220371.5|659535|4000000005084689|7|20.9||School Street|Largs|Strathclyde|KA30|N|North Ayrshire||||Religion|Evangelical (Christian)|PointX|2015-12-01
41247777|Church of Christ|06340459|327518.9|693142.7|1|320181530|0001000036621040|3|327516.9|693166.8|4000000006276734|6|24.2||Hayfield Road|Kirkcaldy|Fife|KY2|N|Fife||||Religion|Not Identified (Christian)|PointX|2015-12-01
41252720|Dunnichen Letham and Kirkden Church|06340459|352996.6|748305.1|1|117080454|0001000039645229|41|353013.4|748314.7|4000000004534240|9|19.4|Braehead Road|Letham|Forfar|Tayside|DD8|N|Angus||||Religion|Not Identified (Christian)|PointX|2015-12-01
41251433|Assemblies of God Church|06340459|260424.4|667523.6|1|906700194988|0001000040447440|4|260414.1|667526.5|4000000005163775|5|10.7||Palermo Street|Glasgow|Strathclyde|G21|N|Glasgow City||||Religion|Other (Christian)|PointX|2015-12-01
41250970|Pentecostal Church|06340459|363848.9|741560.7|1|117097420|0001000039689227|5|363838.1|741560.4|4000000004499631|7|10.8||Ogilvy Place|Arbroath|Tayside|DD11|N|Angus||||Religion|Other (Christian)|PointX|2015-12-01
41246314|St Andrew's Parish Church|06340459|327795.5|691964.7|1|320181522|0001000036616328|3|327811.7|691982.8|4000000006277000|6|24.3||Victoria Gardens|Kirkcaldy|Fife|KY1|N|Fife||||Religion|Not Identified (Christian)|PointX|2015-12-01
41247528|Parish Church|06340459|394391|664059|1|116034695|0001000036862497|4|394384.5|664062.2|4000000006294656|9|7.3||Victoria Road|Eyemouth|Scottish Borders|TD14|N|Scottish Borders||||Religion|Not Identified (Christian)|PointX|2015-12-01
